Study_ID,DOI,Design_Control_Burn_Pre_Post,Latitude,Longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,11/1/02,Burn,0,Individual,,,,,0.060240964,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,12/1/02,Burn,0,Individual,,,,,0.070281124,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,2/1/03,Burn,1,Individual,,,,,0.040160643,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,3/1/03,Burn,1,Individual,,,,,0.040160643,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,4/1/03,Burn,1,Individual,,,,,0.050200803,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,5/1/03,Burn,1,Individual,,,,,0.120481928,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,6/1/03,Burn,1,Individual,,,,,0.230923695,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,7/1/03,Burn,1,Individual,,,,,0.110441767,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,8/1/03,Burn,1,Individual,,,,,0.060240964,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,9/1/03,Burn,1,Individual,,,,,0.070281124,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,10/1/03,Burn,1,Individual,,,,,0.130522088,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,11/1/03,Burn,1,Individual,,,,,0.080321285,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,2/1/04,Burn,2,Individual,,,,,0.040160643,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,3/1/04,Burn,2,Individual,,,,,0.050200803,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,4/1/04,Burn,2,Individual,,,,,0.060240964,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,5/1/04,Burn,2,Individual,,,,,0.140562249,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,6/1/04,Burn,2,Individual,,,,,0.15060241,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,7/1/04,Burn,2,Individual,,,,,0.110441767,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,8/1/04,Burn,2,Individual,,,,,0.321285141,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,9/1/04,Burn,2,Individual,,,,,0.16064257,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,10/1/04,Burn,2,Individual,,,,,0.120481928,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,11/1/04,Burn,2,Individual,,,,,0.100401606,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,12/1/04,Burn,2,Individual,,,,,0.120481928,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,1/1/05,Burn,3,Individual,,,,,0.020080321,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,2/1/05,Burn,3,Individual,,,,,0.020080321,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,3/1/05,Burn,3,Individual,,,,,0.020080321,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,4/1/05,Burn,3,Individual,,,,,0.020080321,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,5/1/05,Burn,3,Individual,,,,,0.020080321,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,6/1/05,Burn,3,Individual,,,,,0.020080321,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,7/1/05,Burn,3,Individual,,,,,0.020080321,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,8/1/05,Burn,3,Individual,,,,,0.020080321,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,9/1/05,Burn,3,Individual,,,,,0.020080321,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,10/1/05,Burn,3,Individual,,,,,0.020080321,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,11/1/05,Burn,3,Individual,,,,,0.020080321,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,12/1/05,Burn,4,Individual,,,,,0,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,1/1/06,Burn,4,Individual,,,,,0.110441767,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,2/1/06,Burn,4,Individual,,,,,0.240963855,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,3/1/06,Burn,4,Individual,,,,,0.210843373,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,4/1/06,Burn,4,Individual,,,,,0.140562249,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,5/1/06,Burn,4,Individual,,,,,0.030120482,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,6/1/06,Burn,4,Individual,,,,,0.050200803,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,7/1/06,Burn,4,Individual,,,,,0.020080321,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_3,Dfb,Low_Extent_3,8/1/06,Burn,4,Individual,,,,,0.100401606,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,3/1/01,Burn,Pre,Individual,,,,,0.060728745,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,4/1/01,Burn,Pre,Individual,,,,,0.101214575,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,5/1/01,Burn,Pre,Individual,,,,,0.020242915,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,6/1/01,Burn,Pre,Individual,,,,,0.010121457,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,7/1/01,Burn,Pre,Individual,,,,,0.010121457,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,8/1/01,Burn,Pre,Individual,,,,,0.010121457,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,9/1/01,Burn,Pre,Individual,,,,,0.010121457,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,10/1/01,Burn,Pre,Individual,,,,,0.010121457,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,11/1/01,Burn,Pre,Individual,,,,,0,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,12/1/01,Burn,Pre,Individual,,,,,0,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,2/1/02,Burn,0,Individual,,,,,0,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,3/1/02,Burn,0,Individual,,,,,0,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,4/1/02,Burn,0,Individual,,,,,0.060728745,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,5/1/02,Burn,0,Individual,,,,,0.04048583,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,6/1/02,Burn,0,Individual,,,,,0.060728745,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,7/1/02,Burn,0,Individual,,,,,0.293522267,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,8/1/02,Burn,0,Individual,,,,,0.313765182,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,9/1/02,Burn,0,Individual,,,,,0.091093117,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,10/1/02,Burn,0,Individual,,,,,0.141700405,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,11/1/02,Burn,0,Individual,,,,,0.293522267,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,12/1/02,Burn,0,Individual,,,,,0.12145749,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,2/1/03,Burn,1,Individual,,,,,0.16194332,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,3/1/03,Burn,1,Individual,,,,,0.091093117,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,4/1/03,Burn,1,Individual,,,,,0.060728745,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,5/1/03,Burn,1,Individual,,,,,0.141700405,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,6/1/03,Burn,1,Individual,,,,,0.192307692,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,7/1/03,Burn,1,Individual,,,,,0.172064777,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,8/1/03,Burn,1,Individual,,,,,0.253036437,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,9/1/03,Burn,1,Individual,,,,,0.12145749,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,10/1/03,Burn,1,Individual,,,,,0.32388664,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,11/1/03,Burn,1,Individual,,,,,0.394736842,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,2/1/04,Burn,2,Individual,,,,,0.48582996,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,3/1/04,Burn,2,Individual,,,,,0.374493927,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,4/1/04,Burn,2,Individual,,,,,0.293522267,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,5/1/04,Burn,2,Individual,,,,,0.394736842,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,6/1/04,Burn,2,Individual,,,,,0.354251012,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,7/1/04,Burn,2,Individual,,,,,0.344129555,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,8/1/04,Burn,2,Individual,,,,,1.133603239,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,9/1/04,Burn,2,Individual,,,,,0.931174089,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,10/1/04,Burn,2,Individual,,,,,0.688259109,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,11/1/04,Burn,2,Individual,,,,,0.516194332,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,1/1/05,Burn,3,Individual,,,,,0.344129555,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,2/1/05,Burn,3,Individual,,,,,0.141700405,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,3/1/05,Burn,3,Individual,,,,,0.192307692,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,4/1/05,Burn,3,Individual,,,,,0.172064777,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,5/1/05,Burn,3,Individual,,,,,0.253036437,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,6/1/05,Burn,3,Individual,,,,,0.24291498,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,7/1/05,Burn,3,Individual,,,,,0.20242915,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,8/1/05,Burn,3,Individual,,,,,-0.020242915,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,9/1/05,Burn,3,Individual,,,,,0.091093117,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,10/1/05,Burn,3,Individual,,,,,-0.020242915,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,11/1/05,Burn,3,Individual,,,,,0.020242915,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,12/1/05,Burn,3,Individual,,,,,0.04048583,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,1/1/06,Burn,4,Individual,,,,,0.050607287,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,2/1/06,Burn,4,Individual,,,,,0.24291498,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,3/1/06,Burn,4,Individual,,,,,0.36437247,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,4/1/06,Burn,4,Individual,,,,,0.384615385,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,5/1/06,Burn,4,Individual,,,,,0.394736842,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,6/1/06,Burn,4,Individual,,,,,0.101214575,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,7/1/06,Burn,4,Individual,,,,,0.070850202,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,8/1/06,Burn,4,Individual,,,,,0.070850202,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_4,Dfb,High_Extent_1,9/1/06,Burn,4,Individual,,,,,0.04048583,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,1/1/02,Burn,0,Individual,,,,,0.050607287,mg_per_L_N,,,Figure 5,
